X,Y
623.0,1703.0670166015625
624.0,1702.896484375
625.0,1701.35302734375
626.0,1699.915283203125
627.0,1701.383544921875
628.0,1699.0357666015625
629.0,1701.2236328125
630.0,1702.5362548828125
631.0,1702.7943115234375
632.0,1702.42724609375
633.0,1702.3782958984375
634.0,1702.2481689453125
635.0,1702.600830078125
636.0,1702.2889404296875
637.0,1701.568115234375
638.0,1702.478759765625
639.0,1701.9921875
640.0,1700.68798828125
641.0,1699.0860595703125
642.0,1699.201416015625
643.0,1701.961181640625
644.0,1704.6690673828125
645.0,1707.1153564453125
646.0,1706.731201171875
647.0,1706.649169921875
648.0,1705.751708984375
649.0,1705.0050048828125
650.0,1703.4613037109375
651.0,1702.8497314453125
652.0,1702.6898193359375
653.0,1702.4842529296875
654.0,1701.497802734375
655.0,1700.483642578125
656.0,1702.145263671875
657.0,1702.8515625
658.0,1703.9337158203125
659.0,1705.0872802734375
660.0,1704.938720703125
661.0,1704.94384765625
662.0,1705.860107421875
663.0,1708.2308349609375
664.0,1708.5645751953125
665.0,1708.7843017578125
666.0,1708.92138671875
667.0,1708.6534423828125
668.0,1707.8846435546875
669.0,1706.931396484375
670.0,1705.7003173828125
671.0,1704.5587158203125
672.0,1704.5203857421875
673.0,1704.85791015625
674.0,1704.9097900390625
675.0,1706.1265869140625
676.0,1707.17138671875
677.0,1707.6466064453125
678.0,1706.9315185546875
679.0,1705.30810546875
680.0,1703.1871337890625
681.0,1704.25537109375
682.0,1702.6759033203125
683.0,1703.4249267578125
684.0,1703.9500732421875
685.0,1704.00634765625
686.0,1703.84033203125
687.0,1703.1575927734375
688.0,1702.664306640625
689.0,1702.841796875
690.0,1703.1876220703125
691.0,1705.9246826171875
692.0,1706.397705078125
693.0,1704.8935546875
694.0,1705.4134521484375
695.0,1705.82666015625
696.0,1706.3248291015625
697.0,1706.2882080078125
698.0,1706.1158447265625
699.0,1704.0921630859375
700.0,1703.31982421875
701.0,1703.8155517578125
702.0,1703.71337890625
703.0,1703.0823974609375
704.0,1704.1312255859375
705.0,1704.8902587890625
706.0,1705.8187255859375
707.0,1705.4884033203125
708.0,1705.1951904296875
709.0,1705.1722412109375
710.0,1705.3223876953125
711.0,1706.1676025390625
712.0,1706.5640869140625
713.0,1707.2412109375
714.0,1708.71435546875
