X,Y
0.0,1856.8997802734375
1.0,1856.886474609375
2.0,1855.718505859375
3.0,1856.798095703125
4.0,1857.17431640625
5.0,1857.962890625
6.0,1858.284423828125
7.0,1858.476318359375
8.0,1857.5738525390625
9.0,1857.7757568359375
10.0,1857.2327880859375
11.0,1856.3660888671875
12.0,1855.7158203125
13.0,1861.6156005859375
14.0,1863.1258544921875
15.0,1861.9007568359375
16.0,1861.256103515625
17.0,1862.64306640625
18.0,1862.4403076171875
19.0,1910.6148681640625
20.0,1914.3173828125
21.0,1924.7142333984375
22.0,1917.201904296875
23.0,1928.6259765625
24.0,2046.0621337890625
25.0,2047.00146484375
26.0,2051.280517578125
27.0,2022.7989501953125
28.0,2011.411865234375
29.0,2008.4332275390625
30.0,2038.24560546875
31.0,2035.9825439453125
32.0,2061.547119140625
33.0,2067.846923828125
34.0,2080.980712890625
35.0,2141.6201171875
36.0,2136.3388671875
37.0,2185.473876953125
38.0,2157.7099609375
39.0,1903.19482421875
40.0,1896.1678466796875
41.0,1889.404052734375
42.0,1897.7049560546875
43.0,1889.524169921875
44.0,1857.8076171875
45.0,1857.3641357421875
46.0,1857.375
47.0,1855.41943359375
48.0,1854.0450439453125
49.0,1852.1925048828125
50.0,1855.399658203125
51.0,1855.921875
52.0,1855.7493896484375
53.0,1855.74658203125
54.0,1855.83056640625
55.0,1855.662109375
56.0,1855.3267822265625
57.0,1853.9874267578125
58.0,1854.037353515625
59.0,1853.69482421875
60.0,1853.333984375
61.0,1852.738037109375
62.0,1852.2921142578125
63.0,1852.169189453125
64.0,1851.650634765625
65.0,1856.2042236328125
66.0,1853.4482421875
67.0,1849.0133056640625
68.0,1849.1168212890625
69.0,1845.53271484375
70.0,1847.0274658203125
71.0,1842.191650390625
72.0,1843.60009765625
73.0,1841.38427734375
74.0,1842.25048828125
75.0,1851.989013671875
76.0,1855.307861328125
77.0,1855.555419921875
78.0,1857.363525390625
79.0,1856.5458984375
80.0,1858.1597900390625
81.0,1854.849609375
82.0,1892.020751953125
83.0,1879.758544921875
84.0,1876.7568359375
85.0,1885.2816162109375
86.0,1874.042724609375
87.0,1891.0794677734375
88.0,1888.3011474609375
89.0,1885.7000732421875
90.0,1887.5194091796875
91.0,1868.0560302734375
92.0,1873.4736328125
93.0,1864.8316650390625
94.0,1861.87060546875
95.0,1861.052490234375
96.0,1862.6435546875
97.0,1859.89599609375
98.0,1859.9212646484375
99.0,1856.0687255859375
100.0,1857.6666259765625
101.0,1847.2464599609375
102.0,1846.8363037109375
103.0,1846.5712890625
104.0,1845.9674072265625
105.0,1846.0164794921875
106.0,1846.1812744140625
107.0,1846.0113525390625
108.0,1845.5506591796875
109.0,1846.54150390625
110.0,1846.785400390625
111.0,1847.1256103515625
112.0,1847.1712646484375
113.0,1847.2177734375
114.0,1847.9720458984375
115.0,1847.6383056640625
116.0,1847.966796875
117.0,1847.35107421875
118.0,1848.109375
119.0,1848.404296875
120.0,1848.39990234375
121.0,1849.439208984375
122.0,1849.4063720703125
123.0,1849.513427734375
124.0,1831.354736328125
125.0,1831.4306640625
126.0,1831.0595703125
127.0,1831.6800537109375
128.0,1831.370361328125
129.0,1833.1649169921875
130.0,1845.083984375
131.0,1835.836669921875
132.0,1830.45166015625
133.0,1825.1517333984375
134.0,1823.827392578125
135.0,1825.5294189453125
136.0,1826.6683349609375
137.0,1724.953369140625
138.0,1726.216552734375
139.0,1750.5281982421875
140.0,1734.5830078125
141.0,1765.68115234375
142.0,1745.82373046875
143.0,1767.2291259765625
144.0,1790.9073486328125
145.0,1806.874755859375
146.0,1821.983154296875
147.0,1800.9759521484375
148.0,1814.460693359375
149.0,1822.7076416015625
150.0,1827.196533203125
151.0,1833.456787109375
152.0,1833.6943359375
153.0,1842.637939453125
154.0,1840.6925048828125
