X,Y
2898.0,2270.035888671875
2899.0,2270.2626953125
2900.0,2270.506103515625
2901.0,2270.801025390625
2902.0,2271.108642578125
2903.0,2269.07568359375
2904.0,2269.426513671875
2905.0,2269.591796875
2906.0,2269.9765625
2907.0,2270.284423828125
2908.0,2270.554931640625
2909.0,2270.554931640625
2910.0,2270.48681640625
2911.0,2270.45068359375
2912.0,2270.48681640625
2913.0,2270.232421875
2914.0,2270.00732421875
2915.0,2269.966064453125
2916.0,2270.04541015625
2917.0,2271.185546875
2918.0,2271.689208984375
2919.0,2271.552978515625
2920.0,2271.9736328125
2921.0,2272.369384765625
2922.0,2272.732177734375
2923.0,2272.890380859375
2924.0,2273.2705078125
2925.0,2273.37548828125
2926.0,2272.58251953125
2927.0,2272.74462890625
2928.0,2272.7958984375
2929.0,2273.1923828125
2930.0,2273.5361328125
2931.0,2272.059814453125
2932.0,2272.498779296875
2933.0,2272.2744140625
2934.0,2272.4638671875
2935.0,2272.5078125
2936.0,2272.775146484375
2937.0,2272.702880859375
2938.0,2272.857421875
2939.0,2272.816650390625
2940.0,2272.83740234375
2941.0,2273.006103515625
2942.0,2272.82666015625
2943.0,2272.580810546875
2944.0,2272.47607421875
2945.0,2272.447021484375
2946.0,2272.949951171875
2947.0,2273.43359375
2948.0,2273.9716796875
2949.0,2273.94873046875
2950.0,2273.96875
2951.0,2273.9326171875
2952.0,2273.953125
2953.0,2273.58154296875
2954.0,2273.541259765625
2955.0,2273.795654296875
2956.0,2273.780029296875
2957.0,2273.748291015625
2958.0,2273.263916015625
2959.0,2273.174560546875
2960.0,2272.759521484375
2961.0,2272.6650390625
2962.0,2272.335693359375
2963.0,2273.10595703125
2964.0,2273.307373046875
2965.0,2272.94775390625
2966.0,2272.58056640625
2967.0,2272.55712890625
2968.0,2272.9697265625
2969.0,2272.555419921875
2970.0,2272.289794921875
2971.0,2272.150146484375
2972.0,2272.490234375
2973.0,2272.283447265625
2974.0,2272.353515625
2975.0,2272.475341796875
2976.0,2272.55810546875
2977.0,2272.751220703125
2978.0,2272.929931640625
2979.0,2273.34326171875
2980.0,2273.60693359375
2981.0,2274.57421875
2982.0,2273.71826171875
2983.0,2274.056884765625
2984.0,2274.5625
2985.0,2274.667236328125
2986.0,2275.833984375
2987.0,2275.043701171875
2988.0,2274.434326171875
2989.0,2275.03076171875
2990.0,2274.47412109375
2991.0,2274.4326171875
2992.0,2274.339599609375
2993.0,2273.869873046875
2994.0,2273.7880859375
2995.0,2273.56689453125
2996.0,2273.73095703125
2997.0,2273.2548828125
2998.0,2273.099853515625
2999.0,2273.21142578125
3000.0,2273.24365234375
3001.0,2273.111083984375
3002.0,2273.229736328125
3003.0,2273.22412109375
3004.0,2273.364013671875
3005.0,2273.428955078125
3006.0,2273.614990234375
3007.0,2273.0390625
3008.0,2272.99169921875
3009.0,2273.189453125
3010.0,2273.22412109375
3011.0,2273.552490234375
3012.0,2273.244873046875
3013.0,2273.221923828125
3014.0,2273.45703125
3015.0,2274.014404296875
3016.0,2273.632568359375
3017.0,2273.903076171875
3018.0,2274.44873046875
3019.0,2273.51611328125
3020.0,2273.862060546875
3021.0,2273.80908203125
3022.0,2274.06201171875
3023.0,2273.9775390625
3024.0,2274.114501953125
3025.0,2274.142578125
3026.0,2273.741455078125
3027.0,2274.050537109375
3028.0,2272.8935546875
3029.0,2273.239990234375
3030.0,2271.4892578125
3031.0,2271.74462890625
3032.0,2271.455078125
3033.0,2271.81005859375
3034.0,2271.6201171875
3035.0,2271.982421875
3036.0,2272.42431640625
3037.0,2273.043212890625
3038.0,2273.07763671875
3039.0,2273.05810546875
3040.0,2272.728271484375
3041.0,2272.424560546875
3042.0,2272.660888671875
3043.0,2273.486328125
3044.0,2273.42626953125
3045.0,2273.666748046875
3046.0,2273.16845703125
3047.0,2273.40966796875
3048.0,2273.304931640625
3049.0,2274.42529296875
3050.0,2274.621826171875
3051.0,2274.67431640625
3052.0,2274.66162109375
3053.0,2275.3740234375
3054.0,2275.50830078125
3055.0,2275.75634765625
3056.0,2275.714599609375
3057.0,2276.179443359375
3058.0,2276.04248046875
3059.0,2276.265625
3060.0,2276.02783203125
3061.0,2276.694580078125
3062.0,2276.75390625
3063.0,2277.1953125
3064.0,2276.4990234375
3065.0,2276.55615234375
3066.0,2277.016845703125
3067.0,2277.411865234375
3068.0,2276.2236328125
3069.0,2276.157958984375
3070.0,2276.520263671875
3071.0,2277.3154296875
3072.0,2276.7353515625
3073.0,2276.765625
3074.0,2277.3408203125
3075.0,2277.09423828125
3076.0,2277.492431640625
3077.0,2277.67529296875
3078.0,2277.6787109375
3079.0,2277.67431640625
3080.0,2277.537353515625
3081.0,2277.384521484375
3082.0,2277.234375
3083.0,2276.9921875
3084.0,2276.54833984375
3085.0,2276.39208984375
3086.0,2276.18603515625
3087.0,2275.553466796875
3088.0,2275.3779296875
3089.0,2275.411376953125
3090.0,2275.488525390625
3091.0,2274.730712890625
3092.0,2274.85009765625
3093.0,2275.159912109375
3094.0,2274.580810546875
3095.0,2275.20361328125
3096.0,2274.529541015625
3097.0,2275.042724609375
3098.0,2275.936279296875
